database_identifier	chemical_formula	smiles	inchi	metabolite_identification	chemical_shift	multiplicity	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	AKI_8_24_01_110722	AKI_8_24_03_110722	AKI_8_24_07_110722	AKI_8_24_09_110722	AKI_8_24_10_110722	AKI_8_24_11_110722	AKI_8_24_12_110722	AKI_8_24_13_110722	AKI_8_24_14_110722	AKI_8_24_16_110722	AKI_8_24_19_110722	AKI_8_24_20_110722	AKI_8_24_21_110722	AKI_8_24_22_110722	AKI_8_24_23_110722	AKI_8_24_24_110722	AKI_8_24_26_110722	AKI_8_24_27_110722	AKI_8_24_30_110722	AKI_8_24_31_110722	AKI_8_24_32_110722	AKI_8_24_33_110722	AKI_8_24_34_110722	AKI_8_24_37_110729	AKI_8_24_39_110729	AKI_8_24_40_110729	AKI_8_24_41_110729	AKI_8_24_42_110729	AKI_8_24_43_110729	AKI_8_24_44_110729	AKI_8_24_50_110729_2	AKI_8_24_51_110729	AKI_8_24_52_110729	AKI_8_24_53_110729	AKI_8_24_55_110729	AKI_8_24_56_110729	AKI_8_24_57_110729	AKI_8_24_58_110729	AKI_8_24_59_110729	AKI_8_24_60_110729	AKI_8_24_61_110729	AKI_8_24_63_110729	AKI_8_24_64_110729	AKI_8_24_66_110729	AKI_8_24_67_110729	AKI_8_24_68_110729	AKI_8_24_69_110729	AKI_8_24_72_110729	AKI_8_24_73_110812	AKI_8_24_77_110812	AKI_8_24_78_110812	AKI_8_24_79_110812	AKI_8_24_81_110812	AKI_8_24_84_110812	AKI_8_24_85_110812	AKI_8_24_86_110812	AKI_8_24_87_110812	AKI_8_24_88_110812	AKI_8_24_91_110812	AKI_8_24_93_110812	AKI_8_24_95_110812	AKI_8_24_096_110812_B	AKI_8_24_97_110812	AKI_8_24_100_110812	AKI_8_24_101_110812	AKI_8_24_102_110812	AKI_8_24_104_110812	AKI_8_24_105_110812	AKI_8_24_107_110812	AKI_8_24_108_110812	AKI_8_24_109_110812	AKI_8_24_110_110812	AKI_8_24_02_110722	AKI_8_24_04_110722	AKI_8_24_05_110722	AKI_8_24_06_110722	AKI_8_24_08_110722	AKI_8_24_15_110722	AKI_8_24_17_110722	AKI_8_24_18_110722	AKI_8_24_28_110722	AKI_8_24_29_110722	AKI_8_24_35_110722	AKI_8_24_36_110722	AKI_8_24_38_110729	AKI_8_24_45_110729	AKI_8_24_46_110729	AKI_8_24_48_110729	AKI_8_24_49_110729	AKI_8_24_62_110729	AKI_8_24_65_110729	AKI_8_24_70_110729	AKI_8_24_71_110729	AKI_8_24_74_110812	AKI_8_24_75_110812	AKI_8_24_76_110812	AKI_8_24_80_110812	AKI_8_24_82_110812	AKI_8_24_89_110812	AKI_8_24_90_110812	AKI_8_24_92_110812	AKI_8_24_94_110812_2	AKI_8_24_98_110812	AKI_8_24_99_110812	AKI_8_24_103_110812	AKI_8_24_106_110812
					8.01		NCBITaxon:xon_9606	Homo sapiens										0.00163069	0.003691597	0.002386054	0.002888065	0.002255321	0.0016678	0.001960392	0.002944211	0.002768956	0.002486692	0.002227956	0.002551752	0.002888065	0.014767322	0.002582567	0.002730972	0.002137433	0.001889772	0.001925627	0.004260212	0.00139025	0.00139025	0.002255321	0.003619548	0.005141156	0.002455326	0.002692889	0.009185371	0.012176706	0.002286055	0.002350308	0.002993608	2.34E-4	0.003939334	0.001889772	0.002522644	0.007353651	0.007269431	0.002167938	0.001604566	0.002255321	0.00206537	0.005761485	0.002768956	0.002768956	0.002386054	0.002768956	0.002087405	0.001960392	0.004524595	0.002653999	0.001960392	0.001889772	0.001729323	0.001889772	0.00198895	0.002286055	0.002286055	8.48E-4	0.003495293	0.00198895	0.002167938	0.00206537	0.002486692	0.004683249	0.002087405	0.002582567	0.001769332	0.002653999	0.001466011	6.66E-4	0.005335327	0.0028131	0.00163069	0.003547197	0.002286055	0.002137433	0.002227956	0.002316445	0.002111298	0.003495293	0.003742548	0.004344064	0.002617253	0.003037488	0.003362932	0.003302583	0.002522644	0.001263744	0.002350308	0.00198895	0.002522644	0.00198895	0.00185975	0.002087405	0.001263744	0.002286055	0.003302583	-5.12E-5	0.002137433	0.00179835	0.002422864	0.00198895	0.003742548	0.002522644	0.002944211
					8		NCBITaxon:xon_9606	Homo sapiens										0.002350308	0.007526667	0.004092958	0.003037488	0.002032838	0.002422864	0.001925627	0.003495293	0.002730972	0.003196718	0.002888065	0.002888065	0.002486692	0.015845426	0.004603343	0.002551752	0.002486692	0.001729323	0.002522644	0.005043341	0.001697683	0.001425716	0.002316445	0.002455326	0.003495293	0.003037488	0.00401584	0.009688885	0.004953236	0.002255321	0.003362932	0.002227956	0.001000589	0.004260212	0.003196718	0.003804571	0.007605733	0.002350308	0.003362932	0.00198895	0.002137433	0.002422864	0.003742548	0.003495293	0.011726422	0.002522644	0.002582567	0.002455326	0.002768956	0.004853934	0.003804571	0.002730972	0.002455326	0.002730972	0.002198387	0.002111298	0.002582567	0.002653999	0.00108534	0.002167938	0.001889772	0.002486692	0.003691597	0.003742548	0.005881408	0.003302583	0.003619548	0.002768956	0.004434807	0.002227956	0.001604566	0.006099568	0.004603343	0.001831037	0.003037488	0.003145336	0.00206537	0.003362932	0.002551752	0.002582567	0.001889772	0.002551752	0.005043341	0.001831037	0.002582567	0.002422864	0.002167938	0.002286055	0.001303848	0.003196718	0.002768956	0.002350308	0.0016678	0.00198895	0.002137433	0.002087405	0.002032838	0.006276601	-1.3E-4	0.002422864	0.00206537	0.00206537	0.001729323	0.002993608	0.00179835	0.003691597
					7.99		NCBITaxon:xon_9606	Homo sapiens										0.004344064	0.011083044	0.009390382	0.00401584	0.003619548	0.003619548	0.00206537	0.007940105	0.006648758	0.006276601	0.006193744	0.010421046	0.004683249	0.01060159	0.009886513	0.004769705	0.004434807	0.002888065	0.004260212	0.006756134	0.003691597	0.002849603	0.003037488	0.002617253	0.006934529	0.002087405	0.013742235	0.008898204	0.006756134	0.004524595	0.008760653	0.002422864	0.005761485	0.009185371	0.005881408	0.005245634	0.006648758	0.003873247	0.006193744	0.00342226	0.003037488	0.005881408	0.006193744	0.008979229	0.009635316	0.004176526	0.003619548	0.005335327	0.006459192	0.005997074	0.008488692	0.005043341	0.006193744	0.006934529	0.002316445	0.003691597	0.005997074	0.007526667	0.003090843	0.003873247	0.003302583	0.004260212	0.009761528	0.007861632	0.008420233	0.01047987	0.008557896	0.004260212	0.009390382	0.004176526	0.002386054	0.007108232	0.008760653	0.003090843	0.004092958	0.004683249	0.005141156	0.005432647	0.003742548	0.003145336	0.002768956	0.005761485	0.005658538	0.004176526	0.004953236	0.005881408	0.004092958	0.004176526	0.002582567	0.006459192	0.007781324	0.003742548	0.003362932	0.003939334	0.002993608	0.003804571	0.002692889	0.018578568	-3.18E-5	0.005245634	0.003873247	0.002849603	0.003804571	0.006370429	0.003302583	0.006756134
					7.98		NCBITaxon:xon_9606	Homo sapiens										0.005554104	0.026434395	0.011662463	0.007861632	0.005997074	0.005997074	0.004344064	0.01047987	0.009635316	0.007269431	0.007781324	0.011548074	0.005245634	0.008615643	0.007605733	0.007695002	0.005658538	0.00401584	0.007192337	0.008148697	0.005043341	0.006934529	0.004953236	0.005881408	0.013684017	0.007861632	0.015346682	0.008979229	0.008488692	0.007021069	0.01274464	0.003804571	0.012415323	0.014827521	0.017168178	0.007861632	0.010897416	0.005245634	0.007940105	0.004603343	0.004603343	0.011380066	0.007781324	0.012115432	0.007526667	0.006839708	0.004176526	0.012176706	0.012049732	0.006648758	0.011726422	0.006459192	0.008225711	0.009688885	0.003742548	0.007442522	0.008615643	0.010217047	0.005043341	0.005043341	0.00807392	0.006099568	0.011321507	0.009509757	0.011491088	0.010897416	0.009572989	0.004603343	0.01318914	0.005554104	0.004092958	0.01060159	0.016476445	0.010960906	0.012176706	0.009061304	0.007442522	0.009761528	0.009185371	0.006370429	0.007021069	0.009185371	0.009821401	0.005997074	0.009185371	0.008979229	0.006459192	0.005997074	0.003362932	0.016220699	0.010084728	0.006099568	0.006193744	0.006193744	0.00401584	0.007695002	0.004853934	0.020135667	0.002486692	0.007861632	0.010660309	0.010084728	0.005141156	0.011788322	0.004769705	0.007353651
					7.97		NCBITaxon:xon_9606	Homo sapiens										0.007021069	0.007940105	0.005554104	0.006934529	0.006756134	0.007021069	0.004953236	0.006459192	0.009185371	0.008615643	0.009447533	0.011262036	0.005997074	0.005881408	0.008488692	0.010217047	0.007695002	0.004603343	0.007605733	0.011930822	0.005761485	0.006459192	0.005761485	0.005043341	0.014470929	0.008009501	0.012049732	0.015435127	0.008225711	0.007526667	0.008898204	0.004260212	0.012235148	0.016987559	0.015920781	0.008488692	0.010660309	0.004683249	0.010084728	0.005043341	0.006099568	0.007940105	0.010217047	0.012049732	0.008290807	0.008148697	0.005432647	0.010348217	0.01318914	0.006756134	0.013810185	0.006370429	0.006756134	0.009245899	0.004260212	0.008685681	0.010776013	0.012284259	0.005761485	0.005881408	0.009635316	0.006193744	0.011788322	0.010084728	0.014401204	0.005658538	0.010660309	0.003804571	0.008557896	0.006099568	0.004603343	0.011433816	0.017462479	0.010421046	0.014026766	0.008898204	0.009390382	0.010660309	0.009572989	0.012352344	0.008009501	0.00932624	0.010776013	0.006459192	0.010016628	0.009572989	0.007269431	0.006459192	0.004176526	0.016894594	0.012235148	0.008225711	0.010084728	0.006648758	0.004853934	0.008821296	0.005881408	0.01281292	0.005997074	0.008360037	0.011193247	0.011017676	0.007269431	0.013618874	0.005997074	0.008009501
					7.96		NCBITaxon:xon_9606	Homo sapiens										0.003619548	0.002888065	0.003495293	0.003302583	0.0028131	0.002617253	0.004769705	0.003302583	0.003619548	0.003619548	0.003691597	0.005245634	0.004853934	0.004092958	0.002993608	0.002582567	0.002730972	0.00198895	0.002993608	0.006564655	0.002316445	0.002316445	0.002730972	0.004434807	0.005432647	0.006839708	0.004603343	0.017462479	0.005043341	0.003196718	0.003619548	0.0028131	0.009390382	0.005554104	0.004260212	0.004524595	0.005432647	0.002422864	0.003547197	0.001729323	0.002522644	0.004683249	0.004176526	0.004260212	0.005432647	0.004524595	0.002422864	0.003939334	0.005335327	0.003804571	0.004176526	0.002582567	0.003547197	0.010960906	0.002551752	0.003495293	0.003873247	0.005554104	0.002350308	0.002227956	0.006934529	0.002768956	0.003804571	0.003873247	0.006459192	0.002888065	0.003939334	0.00401584	0.004683249	0.003302583	0.00198895	0.005141156	0.008488692	0.00932624	0.006934529	0.003619548	0.003619548	0.00342226	0.005141156	0.015263272	0.00807392	0.005141156	0.005881408	0.002087405	0.004524595	0.002768956	0.002849603	0.003244408	0.00136002	0.007940105	0.003547197	0.002944211	0.003495293	0.003145336	0.002111298	0.003547197	0.003362932	0.005043341	0.006648758	0.002582567	0.003244408	0.00401584	0.01047987	0.005043341	0.002551752	0.002255321
					7.95		NCBITaxon:xon_9606	Homo sapiens										0.00206537	0.002730972	0.002653999	0.003090843	0.001466011	0.001520488	0.002849603	0.00179835	0.001573157	0.002692889	0.00185975	0.007021069	0.031013605	0.003495293	0.001831037	0.001697683	0.002849603	0.001000589	0.002255321	0.002551752	0.001520488	0.00114133	0.001493602	0.0016678	0.00179835	0.002386054	0.004769705	0.016380063	0.002386054	0.002993608	0.002422864	0.00179835	7.55E-4	0.002692889	0.002137433	0.002167938	0.00185975	0.00163069	0.00198895	0.001425716	0.002087405	0.001960392	0.002551752	0.002617253	0.002137433	0.004434807	0.001697683	0.002227956	0.004853934	0.001769332	0.002386054	0.001520488	0.001697683	0.004683249	0.00139025	0.002198387	0.001889772	0.002692889	6.66E-4	0.001729323	0.002692889	0.002888065	0.002111298	0.002350308	0.002692889	0.00185975	0.002255321	0.002032838	0.002768956	0.002087405	0.001573157	0.00198895	0.003495293	0.002137433	0.002032838	0.001303848	0.001960392	0.00139025	0.001549188	0.011862201	0.002730972	0.0016678	0.004176526	0.001000589	0.001109544	0.001573157	0.001303848	0.0016678	0.001172672	0.003302583	0.002386054	0.001729323	0.001493602	0.002768956	0.00163069	0.001520488	0.0028131	0.003196718	4.58E-4	0.001831037	0.001925627	0.00163069	0.005658538	0.002316445	0.001697683	0.00139025
					7.94		NCBITaxon:xon_9606	Homo sapiens										0.002255321	0.002386054	0.002286055	0.006648758	0.001831037	0.001925627	0.017350506	0.001466011	0.00139025	0.002455326	0.002198387	0.003090843	0.01047987	0.001769332	0.001769332	0.002350308	0.001831037	0.001425716	0.002316445	0.002167938	0.003090843	0.001109544	0.003362932	0.002486692	0.002316445	0.001549188	0.004853934	0.009119762	0.002227956	0.002032838	0.002486692	0.002286055	0.001573157	0.002198387	0.00342226	0.001573157	0.001237149	0.001520488	0.002386054	0.003495293	0.005881408	0.002350308	0.002993608	0.003873247	0.002486692	0.00198895	0.002198387	0.002167938	0.003495293	0.001573157	0.002422864	0.002227956	0.002167938	0.002286055	0.001425716	0.002227956	0.002486692	0.002198387	0.002087405	0.002486692	0.002198387	0.002582567	0.002617253	0.002255321	0.002455326	0.001697683	0.002087405	0.002227956	0.002486692	0.00185975	0.001520488	0.001925627	0.004434807	0.001027968	0.002617253	0.00185975	0.002617253	0.001466011	0.001263744	0.003939334	0.002522644	0.002316445	0.004260212	0.001202036	0.002087405	0.002888065	0.002316445	0.00163069	0.00114133	0.003090843	0.002350308	0.001237149	0.001331738	0.002422864	0.003547197	0.00136002	0.002522644	0.002888065	-1.52E-5	0.002551752	0.00185975	0.002137433	0.002455326	0.002198387	0.002944211	0.001831037
					7.93		NCBITaxon:xon_9606	Homo sapiens										0.002111298	0.00179835	0.00206537	0.001263744	0.00185975	0.001425716	0.003939334	0.001237149	0.001000589	0.00185975	8.21E-4	0.002032838	0.00206537	0.001889772	0.00136002	0.001027968	0.007108232	0.002137433	0.011662463	0.001729323	0.0016678	0.00163069	0.001237149	0.002198387	9.71E-4	9.48E-4	0.003619548	0.008760653	0.002111298	0.00179835	0.001425716	0.002137433	1.75E-4	0.00179835	0.001729323	0.001925627	9.25E-4	0.001604566	0.001769332	0.00139025	0.001331738	0.001493602	0.002167938	0.001831037	0.001573157	0.001520488	0.001466011	0.001466011	0.001604566	0.00139025	0.001697683	0.0028131	0.00163069	0.001493602	0.001172672	0.001425716	0.001331738	0.001573157	6.03E-4	0.001831037	0.003939334	0.002386054	0.001697683	0.00185975	0.002032838	0.001604566	0.001549188	0.002087405	0.001697683	0.002032838	8.48E-4	0.001889772	0.002455326	0.002730972	0.001831037	0.001027968	0.00163069	0.001202036	0.001493602	0.001831037	0.002849603	0.002137433	0.00185975	7.55E-4	6.42E-4	0.00114133	0.002032838	8.21E-4	6.03E-4	0.002032838	0.002087405	0.001549188	6.66E-4	0.001769332	0.002692889	0.00108534	0.00136002	0.002032838	-2.52E-4	6.66E-4	0.001202036	0.003939334	9.71E-4	0.001466011	0.001000589	0.00114133
					7.92		NCBITaxon:xon_9606	Homo sapiens										0.001604566	0.001303848	0.001331738	0.00108534	0.002888065	0.001109544	0.002137433	6.42E-4	4.21E-4	9.25E-4	0.004683249	0.005881408	0.001604566	0.001237149	0.002849603	7.55E-4	0.002944211	0.002227956	0.001604566	0.001466011	0.011602138	0.0028131	0.002137433	0.001549188	0.002137433	5.42E-4	0.001549188	0.008557896	8.48E-4	0.002227956	5.0E-4	0.001466011	0.008898204	0.002111298	0.002582567	0.00136002	0.002993608	0.001027968	0.001058716	0.002455326	0.002111298	0.0016678	0.001263744	0.002486692	0.00136002	0.001466011	0.002032838	0.00163069	0.001549188	8.48E-4	5.0E-4	0.002255321	4.21E-4	8.7E-4	5.63E-4	0.001520488	5.42E-4	0.001027968	0.002227956	0.002944211	0.002888065	0.003362932	0.001172672	0.001520488	0.001263744	0.001769332	0.001058716	0.001202036	0.001058716	0.001058716	0.00206537	0.001466011	0.001925627	5.25E-4	0.00163069	0.002582567	0.002087405	0.001520488	0.002692889	0.002944211	0.00185975	3.56E-4	0.001425716	0.002386054	0.00163069	0.002167938	0.003619548	9.48E-4	0.002692889	0.002653999	0.002032838	0.002137433	3.61E-5	0.002137433	0.001493602	0.001466011	0.00139025	9.25E-4	-3.73E-4	9.48E-4	0.001697683	0.00139025	0.00114133	0.001493602	0.001202036	0.001466011
					7.91		NCBITaxon:xon_9606	Homo sapiens										0.001925627	0.007108232	0.001960392	0.001331738	0.007781324	0.002888065	0.001697683	3.18E-4	0.001027968	0.001831037	0.008821296	0.004953236	0.001520488	0.001425716	0.005335327	0.004434807	0.003873247	0.010348217	0.002768956	0.003196718	0.003939334	0.009509757	0.003090843	0.00139025	0.007605733	0.001889772	0.002255321	0.008148697	7.55E-4	0.002653999	7.02E-4	0.001331738	1.23E-4	0.002486692	0.002522644	0.0016678	0.008009501	0.001331738	0.00139025	0.008488692	0.007021069	0.001573157	0.00163069	0.005043341	0.001520488	0.001831037	0.004344064	0.001831037	0.001466011	7.55E-4	6.66E-4	0.00198895	7.33E-4	0.001331738	5.42E-4	0.001573157	9.25E-4	0.001493602	0.003619548	0.002617253	0.002768956	0.003302583	0.001573157	0.001769332	0.00136002	0.002386054	0.00114133	0.003090843	0.001466011	0.00163069	0.002617253	0.001109544	0.005141156	9.01E-4	0.002087405	0.006459192	0.001027968	0.005245634	0.004683249	0.004524595	0.001466011	2.12E-4	0.002455326	0.004434807	0.00401584	0.004683249	0.004953236	2.85E-4	0.004769705	0.002455326	0.002522644	0.024032187	2.12E-4	0.002286055	0.001697683	0.002522644	0.00206537	0.001109544	-5.9E-4	0.002227956	0.001769332	0.001466011	0.001109544	0.00139025	0.00163069	0.001889772
					7.9		NCBITaxon:xon_9606	Homo sapiens										0.005141156	0.001237149	0.006099568	0.001109544	0.002849603	0.00108534	0.002350308	0.00136002	0.001263744	5.0E-4	0.002653999	9.48E-4	0.004176526	0.001466011	4.03E-4	4.78E-4	0.00108534	0.005658538	4.4E-4	5.63E-4	0.001172672	5.37E-5	0.004769705	0.002422864	0.001493602	9.25E-4	0.003145336	0.00807392	0.00198895	4.03E-4	4.78E-4	0.002386054	-5.9E-4	0.001172672	0.001109544	7.08E-5	4.03E-4	0.001172672	3.35E-4	0.007192337	0.002692889	3.02E-4	3.79E-4	0.006756134	1.23E-4	0.001109544	0.007442522	0.001331738	2.34E-4	5.37E-5	1.94E-4	0.001263744	-1.52E-5	3.56E-4	2.03E-5	6.03E-4	7.08E-5	4.21E-4	0.001573157	0.004344064	0.003145336	0.009886513	4.78E-4	7.02E-4	4.4E-4	0.007861632	2.34E-4	0.006370429	0.001237149	0.004603343	8.7E-4	0.00114133	0.001769332	0.002993608	4.03E-4	0.001831037	1.75E-4	9.01E-4	0.001573157	0.001425716	0.00401584	0.003547197	3.79E-4	5.63E-4	8.86E-5	0.002486692	2.34E-4	-1.55E-4	9.71E-4	5.42E-4	5.63E-4	0.003495293	0.001058716	0.002849603	8.21E-4	0.00163069	0.002486692	4.78E-4	-7.91E-4	3.61E-5	0.001425716	1.41E-4	2.66E-4	2.12E-4	0.002888065	0.001000589
					7.89		NCBITaxon:xon_9606	Homo sapiens										0.015920781	0.002087405	0.005997074	7.55E-4	0.004769705	0.003145336	0.004853934	0.001027968	0.001172672	0.0016678	0.003244408	0.001769332	0.002993608	0.001331738	0.00206537	0.00163069	0.003547197	0.004092958	0.00108534	0.001960392	0.001769332	0.001604566	0.003804571	0.003037488	0.002167938	2.03E-5	0.002730972	0.008360037	0.002087405	0.001769332	0.00179835	0.00401584	-2.32E-4	0.002944211	0.002692889	0.002198387	0.00114133	0.0016678	0.002111298	0.009390382	0.007695002	0.002316445	0.003037488	0.003302583	0.002087405	0.003804571	0.007861632	0.004092958	0.00185975	0.001831037	0.002111298	0.002768956	0.001109544	0.002032838	8.48E-4	0.001466011	0.002617253	0.002255321	0.003939334	0.006756134	0.009886513	0.009941752	0.001769332	0.003302583	0.003244408	0.007940105	0.001769332	0.006276601	0.002167938	0.008760653	0.003362932	0.001303848	0.002944211	0.00136002	0.002137433	0.002198387	0.0016678	0.0016678	0.003939334	0.002316445	0.008488692	3.18E-4	0.003619548	0.00185975	0.001237149	0.00198895	0.00185975	0.001573157	0.00108534	0.001604566	0.002255321	0.008420233	0.002087405	0.005335327	0.002730972	0.004092958	0.006648758	8.48E-4	-6.86E-4	0.001729323	0.003495293	6.03E-4	0.00185975	0.001925627	0.002455326	0.003547197
					7.88		NCBITaxon:xon_9606	Homo sapiens										0.009821401	0.001263744	0.004524595	0.001729323	0.004092958	0.002944211	0.006099568	0.001303848	0.001237149	0.00114133	0.001425716	0.001303848	0.004092958	0.00179835	0.004683249	5.42E-4	0.002522644	0.004344064	8.7E-4	0.001263744	0.002227956	0.008225711	0.003302583	0.004176526	0.001172672	0.00136002	0.002993608	0.008615643	0.003196718	0.00136002	0.001697683	0.004683249	-6.86E-4	0.002087405	0.003037488	0.00163069	5.25E-4	0.002255321	0.00108534	0.005658538	0.008360037	0.002032838	0.001303848	0.002255321	8.03E-4	0.003145336	0.005658538	0.003804571	0.00108534	0.001109544	7.55E-4	0.001769332	7.76E-4	0.00163069	0.00163069	0.0016678	0.00114133	9.71E-4	0.003495293	0.005245634	0.011262036	0.009185371	0.001466011	0.002227956	0.001202036	0.003939334	6.22E-4	0.003547197	0.001263744	0.010151256	0.002944211	0.002198387	0.001889772	0.001549188	0.001466011	0.003547197	0.001493602	7.55E-4	0.004524595	0.002730972	0.006564655	8.21E-4	0.002617253	0.003302583	0.002137433	9.25E-4	0.002551752	0.001769332	0.002993608	0.00185975	0.001520488	0.008488692	0.002730972	0.005997074	0.002617253	0.004344064	0.007021069	6.03E-4	-8.43E-4	0.001303848	0.003547197	0.001331738	0.001331738	9.71E-4	0.002087405	0.00185975
					7.87		NCBITaxon:xon_9606	Homo sapiens										0.002316445	0.00139025	0.00136002	0.004434807	0.001237149	0.001466011	0.002486692	3.56E-4	8.7E-4	0.004853934	7.02E-4	6.22E-4	0.001573157	0.00108534	7.02E-4	4.03E-4	0.001263744	0.001573157	7.76E-4	7.55E-4	0.00179835	0.007442522	0.001520488	0.002582567	7.55E-4	0.002993608	0.001000589	0.008685681	9.71E-4	6.03E-4	0.001237149	0.002849603	-8.14E-4	0.001202036	0.001263744	6.22E-4	-1.52E-5	0.00185975	0.00114133	0.002167938	0.00342226	8.48E-4	5.42E-4	0.001697683	4.4E-4	0.001604566	0.003145336	0.001729323	6.03E-4	9.48E-4	3.02E-4	0.00185975	6.42E-4	0.001549188	8.7E-4	0.001263744	9.71E-4	5.42E-4	0.00139025	0.004434807	0.006099568	0.016144166	0.004953236	0.001697683	8.48E-4	0.00198895	4.03E-4	0.001425716	0.001000589	0.002455326	0.002087405	0.001027968	0.001237149	0.004176526	0.001960392	0.004344064	0.001109544	0.001000589	0.003362932	0.003090843	0.004603343	0.00114133	0.001729323	8.03E-4	8.7E-4	0.00108534	0.001172672	7.55E-4	2.85E-4	0.001263744	0.00108534	0.003362932	0.001604566	0.002944211	0.001604566	0.002455326	0.004176526	4.21E-4	-8.89E-4	8.03E-4	0.001604566	0.001729323	5.83E-4	6.03E-4	0.001172672	0.001604566
					7.86		NCBITaxon:xon_9606	Homo sapiens										9.48E-4	0.001425716	6.22E-4	0.00342226	0.0016678	0.00139025	0.00108534	0.001549188	0.002286055	0.005141156	0.001000589	0.001202036	0.00139025	0.001000589	0.001549188	0.003939334	7.02E-4	0.002316445	0.001027968	8.7E-4	0.002087405	0.001172672	0.00198895	0.001573157	0.001237149	0.003742548	6.22E-4	0.007605733	6.03E-4	5.0E-4	0.001769332	0.001729323	-2.52E-4	0.001109544	0.003495293	0.001172672	0.002032838	0.001729323	0.005761485	0.003090843	0.001960392	0.001263744	0.001027968	0.001960392	0.002617253	0.00139025	0.001769332	0.001889772	8.7E-4	0.001027968	9.01E-4	0.00114133	1.94E-4	0.001466011	2.85E-4	0.001027968	0.002198387	0.001697683	3.56E-4	0.002087405	0.003362932	0.017350506	0.005658538	0.001331738	0.001604566	0.001027968	8.7E-4	8.21E-4	5.25E-4	0.00108534	0.003090843	7.76E-4	0.002111298	0.00401584	0.00198895	0.004092958	0.001697683	0.001769332	0.003495293	0.0016678	0.002617253	0.004524595	0.001573157	6.22E-4	0.010960906	8.21E-4	0.001604566	5.0E-4	3.61E-5	0.001237149	0.001237149	0.001960392	0.001889772	0.002316445	0.002316445	0.001549188	0.00198895	5.25E-4	-0.001070019	0.004953236	0.002350308	0.003362932	0.001604566	7.02E-4	0.001263744	0.001202036
					7.85		NCBITaxon:xon_9606	Homo sapiens										0.008615643	0.022461776	0.024622626	0.013883377	0.022592756	0.022161327	0.010960906	0.329067151	0.320251792	0.015038576	0.018384957	0.023862897	0.050830936	0.01952381	0.017561787	0.129421234	0.01047987	0.018578568	0.020135667	0.014470929	0.015038576	0.015920781	0.01706404	0.01511431	0.026619205	0.014884189	0.017971868	0.019284055	0.022325036	0.014026766	0.089949238	0.011380066	0.048735526	0.024405529	0.034940532	0.022461776	0.034634699	0.010348217	0.019284055	0.063948646	0.010288015	0.024622626	0.022592756	0.015611121	0.058710262	0.01878106	0.011321507	0.014617922	0.015920781	0.010421046	0.011788322	0.016894594	0.012415323	0.015435127	0.012479884	0.0209138	0.010217047	0.024846053	0.008148697	0.018469919	0.013557493	0.02003025	0.022912194	0.012115432	0.023485682	0.005141156	0.016894594	0.016987559	0.023862897	0.015038576	0.013810185	0.015684585	0.021739873	0.094639805	0.028852974	0.042451808	0.013684017	0.032032548	0.038005178	0.016553719	0.020633567	0.288185844	0.03176595	0.007192337	0.139705644	0.015263272	0.015757479	0.010348217	0.009941752	0.030329673	0.016642118	0.016300633	0.274319903	0.014276879	0.01395726	0.011262036	0.013618874	0.021898222	0.015263272	0.165560927	0.085323411	0.161108414	0.013303705	0.019157465	0.012546324	0.014470929
					7.84		NCBITaxon:xon_9606	Homo sapiens										0.006934529	0.0209138	0.021306178	0.01060159	0.023211321	0.022461776	0.009688885	0.246761708	0.288185844	0.016553719	0.019029779	0.025029296	0.039848397	0.016642118	0.018578568	0.126235722	0.010348217	0.008685681	0.019029779	0.014617922	0.01511431	0.016720877	0.017781495	0.013056285	0.027250824	0.010960906	0.015684585	0.013127506	0.017561787	0.015346682	0.069606213	0.00932624	0.052059954	0.026252409	0.036066842	0.023349293	0.038746411	0.008685681	0.015757479	0.067680464	0.010084728	0.023862897	0.022735785	0.016553719	0.060060129	0.018384957	0.011788322	0.014080447	0.014767322	0.010660309	0.012479884	0.015990851	0.011017676	0.014339394	0.011602138	0.020135667	0.010151256	0.026252409	0.008685681	0.018578568	0.01274464	0.01787592	0.021739873	0.012620164	0.023701758	0.004176526	0.022161327	0.014146262	0.019769446	0.011986925	0.012990269	0.013883377	0.024172903	0.076180591	0.027055351	0.041647644	0.014276879	0.027055351	0.036723504	0.014957906	0.021898222	0.239202319	0.029659261	0.007861632	0.154470255	0.014767322	0.016809404	0.010897416	0.010348217	0.028431851	0.008760653	0.015684585	0.205231991	0.01395726	0.014146262	0.012546324	0.012049732	0.021187577	0.0209138	0.17034812	0.071591883	0.14475884	0.014146262	0.01878106	0.013618874	0.016074942
